"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WSFG","WT01","WT03","WT04","WT06","WT11"
"USC00310506","BANNER ELK, NC US","2019-08-03",,,"0.40","0.0","0.0","74","55","58",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-04",,,"0.17","0.0","0.0","76","54","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-05",,,"0.00","0.0","0.0","77","56","61",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-06",,,"0.25","0.0","0.0","74","54","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-07",,,"0.00","0.0","0.0","75","55","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-08",,,"0.00","0.0","0.0","75","57","63",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-09",,,"0.00","0.0","0.0","76","56","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-10",,,"0.00","0.0","0.0","77","58","61",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-11",,,"0.00","0.0","0.0","77","55","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-12",,,"0.00","0.0","0.0","76","57","61",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-13",,,"0.00","0.0","0.0","78","61","67",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-14",,,"0.21","0.0","0.0","79","65","67",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-15",,,"0.00","0.0","0.0","77","57","62",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-16",,,"0.08","0.0","0.0","77","56","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-17",,,"0.00","0.0","0.0","79","57","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-18",,,"0.00","0.0","0.0","80","56","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-19",,,"0.00","0.0","0.0","82","57","61",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-20",,,"0.00","0.0","0.0","80","57","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-21",,,"0.01","0.0","0.0","81","59","67",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-22",,,"0.00","0.0","0.0","80","61","64",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-23",,,"0.45","0.0","0.0","77","62","63",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-24",,,"0.11","0.0","0.0","77","63","64",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-25",,,"0.01","0.0","0.0","64","56","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-26",,,"0.00","0.0","0.0","62","56","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-27",,,"0.06","0.0","0.0","62","57","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-28",,,"0.01","0.0","0.0","67","59","63",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-29",,,"0.00","0.0","0.0","72","50","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-30",,,"0.00","0.0","0.0","73","45","46",,,,,,
"USC00310506","BANNER ELK, NC US","2019-08-31",,,"0.00","0.0","0.0","78","46","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-01",,,"0.00","0.0","0.0","77","52","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-02",,,"0.00","0.0","0.0","75","51","53",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-03",,,"0.00","0.0","0.0","78","53","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-04",,,"0.00","0.0","0.0","80","55","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-05",,,"0.00","0.0","0.0","83","55","60",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-06",,,"0.00","0.0","0.0","78","60","60",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-07",,,"0.00","0.0","0.0","73","60","65",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-08",,,"0.00","0.0","0.0","75","50","51",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-09",,,"0.00","0.0","0.0","78","51",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-10",,,"0.00","0.0","0.0","82","54","62",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-11",,,"0.21","0.0","0.0","81","58","58",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-12",,,"0.00","0.0","0.0","81","57","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-13",,,"0.00","0.0","0.0","82","57","58",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-14",,,"0.38","0.0","0.0","78","58","66",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-15",,,"0.01","0.0","0.0","76","54","54",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-16",,,"0.00","0.0","0.0","80","50","50",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-17",,,"0.00","0.0","0.0","80","50","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-18",,,"0.00","0.0","0.0","80","56","64",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-19",,,"0.01","0.0","0.0","65","55","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-20",,,"0.00","0.0","0.0","60","46","46",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-21",,,"0.00","0.0","0.0","71","46","50",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-22",,,"0.00","0.0","0.0","74","50","50",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-23",,,"0.00","0.0","0.0","77","48","48",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-24",,,"0.00","0.0","0.0","76","48","61",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-25",,,"0.00","0.0","0.0","73","47","47",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-26",,,"0.00","0.0","0.0","77","47","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-27",,,"0.00","0.0","0.0","73","55","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-28",,,"0.00","0.0","0.0","78","59","65",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-29",,,"0.06","0.0","0.0","79","57","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-09-30",,,"0.55","0.0","0.0","78","56","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-01",,,"0.00","0.0","0.0","78","56","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-02",,,"0.00","0.0","0.0","81","55","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-03",,,"0.00","0.0","0.0","80","53","53",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-04",,,"0.00","0.0","0.0","82","52","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-05",,,"0.00","0.0","0.0","79","52","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-06",,,"0.00","0.0","0.0","58","53","58",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-07",,,"0.02","0.0","0.0","64","58","59",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-08",,,"0.30","0.0","0.0","64","57","57",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-09",,,"0.90","0.0","0.0","60","52","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-10",,,"0.00","0.0","0.0","66","48","48",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-11",,,"0.00","0.0","0.0","68","48",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-12",,,"0.00","0.0","0.0","68","49","53",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-13",,,"0.00","0.0","0.0","66","49","54",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-14",,,"0.00","0.0","0.0","67","38","44",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-15",,,"0.00","0.0","0.0","66","32","32",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-16",,,"0.05","0.0","0.0","65","32","54",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-17",,,"0.28","0.0","0.0","57","35","35",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-18",,,"0.00","0.0","0.0","48","32","33",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-19",,,"0.00","0.0","0.0","61","33","39",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-20",,,"1.08","0.0","0.0","55","39","51",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-21",,,"0.01","0.0","0.0","56","40","54",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-22",,,"0.05","0.0","0.0","60","54","58",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-23",,,"0.44","0.0","0.0","58","37","37",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-24",,,"0.00","0.0","0.0","54","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-25",,,"0.00","0.0","0.0","62","29","39",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-26",,,"0.12","0.0","0.0","62","39","54",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-27",,,"0.92","0.0","0.0","64","54","56",,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-28",,,"0.00","0.0","0.0","64","45",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-29",,,"0.00","0.0","0.0","66","47",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-30",,,"0.01","0.0","0.0","64","47",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-10-31",,,"0.64","0.0","0.0","63","50",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-01",,,"0.42","0.0","0.0","65","25",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-02",,,"0.00","0.0","0.0","46","25","27",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-03",,,"0.00","0.0","0.0","47","27","33",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-04",,,"0.00","0.0","0.0","48","30","30",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-05",,,"0.00","0.0","0.0","48","30","34",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-06",,,"0.00","0.0","0.0","55","33","33",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-07",,,"0.00","0.0","0.0","61","33","39",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-08",,,"0.40","0.0","0.0","58","24","26",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-09",,,"0.00","0.0","0.0","35","20","21",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-10",,,"0.00","0.0","0.0","47","21","41",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-11",,,"0.00","0.0","0.0","62","33","33",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-12",,,"0.10","1.0","1.0","60","26","26",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-13",,,"0.00","0.0","1.0","26","10","10",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-14",,,"0.00","0.0","0.0","38","10","27",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-15",,,"0.00","0.0","0.0","45","27","31",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-16",,,"0.00","0.0","0.0","50","30","31",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-17",,,"0.00","0.0","0.0","53","31","35",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-18",,,"0.00","0.0","0.0","56","32",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-19",,,"0.01","0.0","0.0","48","29","35",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-20",,,,"0.0","0.0","46","31",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-21","    2","0.08",,"0.0","0.0","45","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-22",,,"0.00","0.0","0.0","60","29",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-23",,,"0.03","0.0","0.0","52","41",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-24",,,"1.16","0.3","0.0","47","27",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-25",,,"0.00","0.0","0.0","53","27",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-26",,,"0.00","0.0","0.0","55","24","28",,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-27",,,"0.03","0.0","0.0","56","28",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-28",,,"0.15","0.0","0.0","60","29",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-29",,,"0.00","0.0","0.0","44","27",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-11-30",,,"0.03","0.0","0.0","50","38",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-01",,,"1.88","0.0","0.0","51","42","47",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-02",,,"0.03","0.2","0.0","53","26",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-03",,,"0.09","1.5","2.0","28","21",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-04",,,"0.00","0.0","1.0","31","21",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-05",,,"0.00","0.0","0.0","37","24",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-06",,,"0.00","0.0","0.0","44","27",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-07",,,"0.00","0.0","0.0","46","29",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-08",,,"0.00","0.0","0.0","49","30",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-09",,,"0.05","0.0","0.0","45","33","45",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-10",,,"0.12","0.0","0.0","57","45","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-11",,,"0.22","0.8","1.0","52","20","20",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-12",,,"0.00","0.0","0.0","32","18","19",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-13",,,"0.22","0.0","0.0","42","19","42",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-14",,,"0.40","0.0","0.0","47","40","40",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-15",,,"0.11","0.0","0.0","40","33","34",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-16",,,"0.00","0.0","0.0","51","32","51",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-17",,,"0.23","0.0","0.0","60","50","52",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-18",,,"0.12","0.2","0.0","53","19","19",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-19",,,"0.00","0.0","0.0","25","13","13",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-20",,,"0.00","0.0","0.0","43","13","20",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-21",,,"0.00","0.0","0.0","47","20","26",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-22",,,"0.00","0.0","0.0","48","26","31",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-23",,,"0.38","0.0","0.0","48","31","36",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-24",,,"0.17","0.0","0.0","47","36",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-25",,,"0.00","0.0","0.0","59","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-26",,,"0.00","0.0","0.0","61","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-27",,,"0.00","0.0","0.0","62","29","35",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-28",,,"0.00","0.0","0.0","57","35",,,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-29",,,"0.02","0.0","0.0","58","34","55",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-30",,,"0.27","0.0","0.0","59","47","47",,,,,,
"USC00310506","BANNER ELK, NC US","2019-12-31",,,"0.00","0.0","0.0","50","31","31",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-01",,,"0.00","0.0","0.0","36","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-02",,,"0.00","0.0","0.0","38","26","32",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-03",,,"0.35","0.0","0.0","57","32","57",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-04",,,"0.28","0.0","0.0","57","46","46",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-05",,,"0.12","1.0","1.0","46","24","24",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-06",,,"0.00","0.0","0.0","41","24","31",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-07",,,"0.04","0.0","0.0","43","26","33",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-08",,,"0.12","0.0","0.0","39","29","30",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-09",,,"0.00","0.0","0.0","40","26","34",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-10",,,"0.00","0.0","0.0","46","34","46",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-11",,,"0.10","0.0","0.0","54","46","54",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-12",,,"1.38","0.0","0.0","60","43","43",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-13",,,"0.00","0.0","0.0","61","39","40",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-14",,,"0.01","0.0","0.0","61","40","50",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-15",,,"0.28","0.0","0.0","57","49","49",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-16",,,"0.09","0.0","0.0","56","42","42",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-17",,,"0.00","0.0","0.0","44","23","23",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-18",,,"0.00","0.0","0.0","42","23","32",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-19",,,"0.15","0.0","0.0","44","29","29",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-20",,,"0.03","1.0","1.0","29","13","13",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-21",,,"0.01","0.5","1.0","19","12","12",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-22",,,"0.00","0.0","0.0","25","10","13",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-23",,,"0.00","0.0","0.0","44","13","29",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-24",,,"0.09","0.0","0.0","43","29","41",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-25",,,"0.72","0.4","0.0","44","31","31",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-26",,,"0.01","0.3","1.0","31","25","25",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-27",,,"0.00","0.0","0.0","35","25","34",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-28",,,"0.18","1.0","1.0","35","30","30",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-29",,,"0.00","0.0","0.0","38","30","32",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-30",,,"0.06","0.6","1.0","41","32","33",,,,,,
"USC00310506","BANNER ELK, NC US","2020-01-31",,,"0.00","0.0","0.0","41","30","30",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-01",,,"0.07","0.0","0.0","36","29","34",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-02",,,"0.04","0.1","0.0","35","29","30",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-03",,,"0.00","0.0","0.0","51","30","35",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-04",,,"0.00","0.0","0.0","62","35","50",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-05",,,"0.12","0.0","0.0","55","47","53",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-06",,,"1.32","0.0","0.0","55","50","50",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-07",,,"2.05","0.5","0.0","55","27","27",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-08",,,"0.15","2.5","2.0","27","16","16",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-09",,,"0.10","1.0","2.0","29","16","21",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-10",,,"0.00","0.0","0.0","43","21","39",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-11",,,"0.33","0.0","0.0","52","39","52",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-12",,,"0.28","0.0","0.0","54","39","41",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-13",,,"0.60","0.0","0.0","53","41","51",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-14",,,"0.27","0.0","0.0","53","24","24",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-15",,,"0.00","0.0","0.0","30","13","15",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-16",,,"0.00","0.0","0.0","39","15","31",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-17",,,"0.00","0.0","0.0","45","27","27",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-18",,,"0.00","0.0","0.0","48","27","39",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-19",,,"0.12","0.0","0.0","53","35","35",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-20",,,"0.00","0.0","0.0","42","30","34",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-21",,,"0.20","2.5","2.0","34","16","16",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-22",,,"0.00","0.0","1.0","33","13","14",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-23",,,"0.00","0.0","0.0","48","14","21",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-24",,,"0.00","0.0","0.0","51","21","33",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-25",,,"0.48","0.0","0.0","44","33","37",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-26",,,"0.00","0.0","0.0","54","33","33",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-27",,,"0.25","2.0","2.0","53","19","19",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-28",,,"0.00","0.0","0.0","29","18","24",,,,,,
"USC00310506","BANNER ELK, NC US","2020-02-29",,,"0.15","3.0","3.0","30","20","20",,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-03",,,"0.12","0.0","0.0","47","35","44",,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-04",,,"0.44","0.0","0.0","54","38","38",,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-10",,,"0.00","0.0","0.0","59","34",,,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-11",,,"0.14","0.0","0.0","55","43","46",,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-12",,,"0.00","0.0","0.0","60","43",,,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-14",,,"0.01","0.0","0.0","59","41",,,,,,,
"USC00310506","BANNER ELK, NC US","2020-03-15",,,"0.08","0.0","0.0","57","41",,,,,,,
